transaction_id,customer_id,merchant_id,amount,transaction_hour,transaction_day,payment_method,location,device_type
TXN108523,C1048,M533,1940.89,11,10,UPI,Kolkata,Android
TXN108524,C1486,M508,3646.54,7,2,UPI,Bengaluru,Android
TXN108525,C1110,M576,3956.76,16,27,Net Banking,Mumbai,Web
TXN108526,C1320,M536,842.91,7,26,Debit Card,Chennai,Android
TXN108527,C1218,M529,671.85,6,8,UPI,Pune,Android
TXN108528,C1056,M540,2000.49,14,30,Net Banking,Pune,Web
TXN108529,C1282,M544,2943.69,11,20,Net Banking,Kolkata,POS Terminal
TXN108530,C1458,M546,1648.69,17,20,Debit Card,Pune,Web
TXN108531,C1112,M506,3362.28,18,3,Debit Card,Hyderabad,Android
TXN108532,C1132,M513,5527.25,16,28,Net Banking,Mumbai,Android
TXN108533,C1070,M547,2966.01,13,9,Debit Card,Ahmedabad,iOS
TXN108534,C1082,M505,2157.67,13,20,Net Banking,Bengaluru,Android
TXN108535,C1056,M533,2807.85,15,2,Debit Card,Pune,POS Terminal
TXN108536,C1375,M579,894.83,9,27,Net Banking,Delhi,Android
TXN108537,C1348,M545,1423.98,6,30,Credit Card,Mumbai,Web
TXN108538,C1270,M558,7658.02,12,17,Debit Card,Hyderabad,Android
TXN108539,C1482,M569,2397.68,20,28,Credit Card,Delhi,Android
TXN108540,C1110,M507,4037.66,12,1,Net Banking,Mumbai,iOS
TXN108541,C1356,M523,754.67,16,24,Debit Card,Mumbai,Android
TXN108542,C1374,M566,3388.08,9,29,Debit Card,Delhi,Android
TXN108543,C1075,M503,4043.08,11,29,Credit Card,Mumbai,Web
TXN108544,C1157,M500,3446.76,17,17,Credit Card,Hyderabad,POS Terminal
TXN108545,C1019,M533,2329.44,13,5,UPI,Hyderabad,iOS
TXN108546,C1420,M508,3251.4,13,13,Credit Card,Pune,POS Terminal
TXN108547,C1130,M562,1320.1,16,29,Net Banking,Ahmedabad,POS Terminal
TXN108548,C1328,M575,917.94,14,8,Net Banking,Ahmedabad,Android
TXN108549,C1121,M509,4179.05,12,30,Credit Card,Mumbai,iOS
TXN108550,C1040,M509,4930.29,12,7,Credit Card,Kolkata,Android
TXN108551,C1166,M549,904.39,13,23,Net Banking,Hyderabad,Android
TXN108552,C1409,M543,2418.69,23,14,UPI,Kolkata,Web
TXN108553,C1129,M547,2219.5,14,8,UPI,Ahmedabad,Android
TXN108554,C1022,M505,1828.84,15,11,Debit Card,Mumbai,iOS
TXN108555,C1278,M523,2127.71,13,3,Net Banking,Pune,iOS
TXN108556,C1250,M557,1695.8,6,5,Debit Card,Kolkata,Android
TXN108557,C1468,M563,3855.74,13,18,UPI,Kolkata,iOS
TXN108558,C1399,M555,1289.77,13,5,Credit Card,Mumbai,POS Terminal
TXN108559,C1008,M511,1141.18,6,13,UPI,Kolkata,POS Terminal
TXN108560,C1012,M534,1046.25,9,5,UPI,Ahmedabad,POS Terminal
TXN108561,C1411,M570,62057.08,1,2,UPI,Delhi,Web
TXN108562,C1410,M505,1086.55,10,26,UPI,Chennai,POS Terminal
TXN108563,C1306,M564,892.03,18,30,Net Banking,Bengaluru,POS Terminal
TXN108564,C1319,M579,3080.13,16,13,Net Banking,Chennai,iOS
TXN108565,C1051,M559,277.53,21,28,Net Banking,Bengaluru,iOS
TXN108566,C1208,M567,1601.79,6,6,UPI,Bengaluru,POS Terminal
TXN108567,C1037,M528,1452.05,16,17,Debit Card,Chennai,Android
TXN108568,C1099,M537,2471.43,17,8,Credit Card,Pune,iOS
TXN108569,C1192,M521,5585.92,18,27,Debit Card,Mumbai,Web
TXN108570,C1401,M507,680.86,14,17,Net Banking,Mumbai,iOS
TXN108571,C1190,M562,2106.0,10,19,Net Banking,Hyderabad,Web
TXN108572,C1050,M512,5225.9,19,15,Net Banking,Delhi,POS Terminal
TXN108573,C1392,M526,1128.85,13,30,Debit Card,Pune,POS Terminal
TXN108574,C1140,M517,9097.93,13,1,Net Banking,Ahmedabad,Web
TXN108575,C1167,M517,3581.69,18,30,Net Banking,Pune,Web
TXN108576,C1310,M576,3021.28,10,18,UPI,Delhi,Web
TXN108577,C1108,M561,1649.14,12,7,Net Banking,Delhi,iOS
TXN108578,C1206,M513,870.79,18,7,Net Banking,Kolkata,POS Terminal
TXN108579,C1426,M510,1610.02,18,29,Debit Card,Mumbai,iOS
TXN108580,C1299,M516,1646.25,19,16,Credit Card,Ahmedabad,Android
TXN108581,C1109,M550,1932.34,17,11,Net Banking,Bengaluru,Web
TXN108582,C1195,M513,3895.41,21,5,Credit Card,Kolkata,Android
TXN108583,C1416,M556,554.61,17,21,Credit Card,Chennai,Web
TXN108584,C1151,M505,2251.3,8,14,Net Banking,Bengaluru,Web
TXN108585,C1419,M556,3003.28,19,23,UPI,Kolkata,POS Terminal
TXN108586,C1242,M503,709.83,17,26,Net Banking,Kolkata,Web
TXN108587,C1127,M510,4032.48,15,27,Debit Card,Pune,iOS
TXN108588,C1104,M573,3233.65,17,28,Net Banking,Delhi,Web
TXN108589,C1009,M510,2738.47,14,10,UPI,Bengaluru,Web
TXN108590,C1355,M578,1815.75,13,5,Net Banking,Mumbai,Android
TXN108591,C1147,M507,1283.65,19,30,Debit Card,Hyderabad,POS Terminal
TXN108592,C1488,M558,3990.4,13,24,Debit Card,Kolkata,POS Terminal
TXN108593,C1364,M520,1890.97,10,19,Credit Card,Chennai,Web
TXN108594,C1363,M564,5177.64,12,18,Debit Card,Pune,Android
TXN108595,C1458,M523,2278.53,15,26,Credit Card,Pune,iOS
TXN108596,C1139,M529,889.28,12,4,UPI,Ahmedabad,iOS
TXN108597,C1189,M556,4224.69,16,23,Debit Card,Pune,Web
TXN108598,C1401,M579,680.72,15,9,Debit Card,Mumbai,Web
TXN108599,C1093,M572,37527.12,1,19,Credit Card,Hyderabad,Android
TXN108600,C1491,M516,7093.71,22,11,Debit Card,Mumbai,POS Terminal
TXN108601,C1495,M558,2369.03,18,3,Net Banking,Chennai,Android
TXN108602,C1228,M530,865.67,13,11,Credit Card,Delhi,iOS
TXN108603,C1062,M563,2615.91,16,7,UPI,Kolkata,Web
TXN108604,C1339,M547,4112.28,20,17,Debit Card,Hyderabad,Web
TXN108605,C1024,M522,3149.24,15,23,UPI,Chennai,Android
TXN108606,C1267,M569,4753.23,12,18,UPI,Chennai,POS Terminal
TXN108607,C1404,M529,3216.31,14,26,Net Banking,Bengaluru,Android
TXN108608,C1280,M554,2794.81,18,15,Credit Card,Chennai,POS Terminal
TXN108609,C1010,M506,3284.11,15,30,Credit Card,Hyderabad,POS Terminal
TXN108610,C1319,M574,2983.27,19,17,Debit Card,Chennai,iOS
TXN108611,C1200,M511,3301.46,19,26,UPI,Kolkata,POS Terminal
TXN108612,C1125,M559,6695.19,14,25,Credit Card,Hyderabad,iOS
TXN108613,C1305,M551,4067.81,15,17,Debit Card,Hyderabad,Web
TXN108614,C1189,M526,69825.9,1,24,Net Banking,Kolkata,Android
TXN108615,C1088,M511,2876.17,6,10,UPI,Hyderabad,iOS
TXN108616,C1354,M512,2431.76,12,30,Net Banking,Mumbai,Android
TXN108617,C1115,M571,1714.21,18,15,Debit Card,Delhi,iOS
TXN108618,C1351,M579,1858.4,15,23,UPI,Bengaluru,Web
TXN108619,C1176,M561,5135.13,11,16,Net Banking,Ahmedabad,iOS
TXN108620,C1013,M528,2392.96,13,15,UPI,Bengaluru,iOS
TXN108621,C1256,M534,1939.9,15,26,Debit Card,Bengaluru,Android
TXN108622,C1208,M559,1449.52,19,9,UPI,Bengaluru,iOS
TXN108623,C1280,M528,2106.42,17,28,Net Banking,Chennai,Android
TXN108624,C1442,M530,1221.17,9,21,Credit Card,Hyderabad,Web
TXN108625,C1327,M576,1478.86,23,19,Debit Card,Delhi,Web
TXN108626,C1324,M575,1277.95,11,1,UPI,Chennai,iOS
TXN108627,C1388,M560,2450.19,14,2,UPI,Ahmedabad,POS Terminal
TXN108628,C1104,M501,2522.75,13,6,UPI,Mumbai,Web
TXN108629,C1482,M532,2062.95,13,24,UPI,Delhi,POS Terminal
TXN108630,C1146,M571,982.87,9,9,UPI,Mumbai,POS Terminal
TXN108631,C1278,M561,1752.98,11,24,Net Banking,Pune,Android
TXN108632,C1008,M558,1501.86,16,18,Net Banking,Kolkata,POS Terminal
TXN108633,C1117,M539,2551.31,21,1,Debit Card,Bengaluru,POS Terminal
TXN108634,C1093,M548,1758.56,7,10,Debit Card,Chennai,POS Terminal
TXN108635,C1433,M531,3605.06,22,4,Net Banking,Pune,Android
TXN108636,C1143,M537,1981.04,14,14,Credit Card,Ahmedabad,iOS
TXN108637,C1288,M578,3713.75,16,21,Net Banking,Chennai,POS Terminal
TXN108638,C1385,M512,3334.76,19,26,Credit Card,Chennai,Web
TXN108639,C1013,M553,2130.37,19,6,Net Banking,Bengaluru,Android
TXN108640,C1493,M575,2952.47,9,20,Debit Card,Mumbai,POS Terminal
TXN108641,C1256,M512,1886.37,8,5,Debit Card,Bengaluru,POS Terminal
TXN108642,C1345,M538,861.35,13,15,UPI,Hyderabad,Android
TXN108643,C1185,M522,2029.57,7,24,Credit Card,Hyderabad,Android
TXN108644,C1344,M513,4116.51,14,10,Credit Card,Delhi,Android
TXN108645,C1399,M516,1383.03,17,3,Credit Card,Kolkata,POS Terminal
TXN108646,C1206,M523,22019.6,5,17,UPI,Pune,Android
TXN108647,C1345,M557,758.88,16,9,Credit Card,Ahmedabad,POS Terminal
TXN108648,C1430,M562,1181.63,6,9,UPI,Chennai,Web
TXN108649,C1171,M533,3580.82,17,15,UPI,Mumbai,POS Terminal
TXN108650,C1463,M550,37989.4,2,18,UPI,Hyderabad,iOS
TXN108651,C1269,M509,1521.39,23,3,UPI,Hyderabad,POS Terminal
TXN108652,C1220,M571,4735.2,19,8,Net Banking,Kolkata,POS Terminal
TXN108653,C1151,M520,2614.45,17,3,Debit Card,Bengaluru,POS Terminal
TXN108654,C1110,M536,3827.27,23,19,Credit Card,Mumbai,iOS
TXN108655,C1182,M506,2326.02,15,22,Debit Card,Pune,Android
TXN108656,C1398,M512,2398.23,19,13,Credit Card,Bengaluru,POS Terminal
TXN108657,C1338,M579,4904.78,20,22,Debit Card,Hyderabad,Web
TXN108658,C1071,M529,1998.31,11,16,UPI,Hyderabad,Web
TXN108659,C1417,M530,2555.89,21,7,Debit Card,Bengaluru,Android
TXN108660,C1385,M504,3134.11,15,26,UPI,Chennai,Web
TXN108661,C1282,M531,2269.13,18,20,Debit Card,Kolkata,iOS
TXN108662,C1073,M515,1572.96,6,5,UPI,Bengaluru,Android
TXN108663,C1354,M572,3183.61,12,26,Debit Card,Mumbai,Android
TXN108664,C1214,M521,1696.88,15,19,UPI,Delhi,iOS
TXN108665,C1496,M563,2412.08,18,30,Credit Card,Hyderabad,iOS
TXN108666,C1327,M543,966.65,10,2,Net Banking,Delhi,Web
TXN108667,C1475,M539,92122.11,2,3,UPI,Hyderabad,Web
TXN108668,C1022,M536,2334.01,6,28,Debit Card,Mumbai,iOS
TXN108669,C1067,M577,737.94,12,3,Credit Card,Ahmedabad,Web
TXN108670,C1397,M515,3844.37,23,29,UPI,Bengaluru,POS Terminal
TXN108671,C1446,M542,3304.78,14,2,Debit Card,Delhi,iOS
TXN108672,C1372,M562,5228.16,7,16,Net Banking,Kolkata,Web
TXN108673,C1361,M514,2591.8,11,17,Net Banking,Ahmedabad,Web
TXN108674,C1092,M543,3693.23,17,27,Debit Card,Kolkata,Android
TXN108675,C1320,M508,811.53,6,16,UPI,Chennai,Android
TXN108676,C1323,M564,2488.61,18,16,Credit Card,Kolkata,POS Terminal
TXN108677,C1383,M543,1139.66,7,19,Debit Card,Ahmedabad,iOS
TXN108678,C1062,M519,2010.05,15,17,Net Banking,Kolkata,POS Terminal
TXN108679,C1223,M569,35109.2,3,24,Debit Card,Bengaluru,iOS
TXN108680,C1224,M573,1369.3,15,5,Debit Card,Delhi,iOS
TXN108681,C1368,M532,1561.36,10,12,Credit Card,Delhi,Web
TXN108682,C1345,M579,893.37,18,22,Credit Card,Hyderabad,Android
TXN108683,C1336,M505,1940.04,12,12,Debit Card,Ahmedabad,Android
TXN108684,C1102,M530,5986.18,14,29,Debit Card,Ahmedabad,iOS
TXN108685,C1214,M565,1677.69,18,26,Credit Card,Delhi,Web
TXN108686,C1191,M517,2760.42,18,7,Credit Card,Pune,iOS
TXN108687,C1159,M527,2738.08,15,7,UPI,Mumbai,Android
TXN108688,C1371,M567,2624.85,16,4,UPI,Pune,POS Terminal
TXN108689,C1206,M564,800.9,18,6,UPI,Kolkata,Android
TXN108690,C1268,M579,775.1,15,16,UPI,Delhi,POS Terminal
TXN108691,C1193,M544,1916.07,11,8,Debit Card,Ahmedabad,Android
TXN108692,C1379,M557,1335.34,8,6,Debit Card,Bengaluru,Android
TXN108693,C1402,M546,2106.76,13,23,UPI,Ahmedabad,iOS
TXN108694,C1151,M565,3081.06,7,30,Debit Card,Bengaluru,POS Terminal
TXN108695,C1236,M551,3669.61,13,29,Credit Card,Ahmedabad,POS Terminal
TXN108696,C1087,M535,3277.28,15,30,Credit Card,Bengaluru,iOS
TXN108697,C1010,M500,3268.77,13,19,UPI,Ahmedabad,iOS
TXN108698,C1186,M538,1390.49,21,30,Debit Card,Mumbai,Web
TXN108699,C1213,M574,5499.43,16,25,Credit Card,Delhi,POS Terminal
TXN108700,C1014,M500,2316.94,16,10,Debit Card,Pune,Android
TXN108701,C1265,M574,4804.81,15,16,Credit Card,Delhi,iOS
TXN108702,C1296,M573,782.31,22,2,Debit Card,Pune,POS Terminal
TXN108703,C1410,M513,1281.6,21,14,Credit Card,Chennai,iOS
TXN108704,C1443,M577,5492.9,6,11,Credit Card,Kolkata,POS Terminal
TXN108705,C1072,M570,1747.01,17,24,Credit Card,Delhi,Android
TXN108706,C1051,M522,16972.55,3,24,UPI,Ahmedabad,iOS
TXN108707,C1127,M542,5682.17,17,28,Debit Card,Pune,Web
TXN108708,C1027,M521,1461.31,19,2,UPI,Pune,Android
TXN108709,C1064,M559,1101.55,16,25,Debit Card,Mumbai,iOS
TXN108710,C1016,M526,4523.87,12,3,Credit Card,Mumbai,Web
TXN108711,C1350,M555,2194.17,10,26,Net Banking,Ahmedabad,iOS
TXN108712,C1427,M501,5171.41,17,22,UPI,Pune,Android
TXN108713,C1137,M538,1525.7,11,11,Credit Card,Mumbai,Android
TXN108714,C1318,M550,2029.19,11,4,UPI,Pune,Android
TXN108715,C1228,M518,651.27,13,14,Net Banking,Delhi,Web
TXN108716,C1253,M561,1072.58,16,5,Debit Card,Hyderabad,POS Terminal
TXN108717,C1476,M570,1658.64,15,3,Debit Card,Chennai,Android
TXN108718,C1209,M575,4739.66,10,28,Net Banking,Bengaluru,Android
TXN108719,C1430,M566,1479.84,23,26,Net Banking,Chennai,POS Terminal
TXN108720,C1293,M562,1564.88,14,8,Debit Card,Pune,Web
TXN108721,C1230,M504,1024.9,10,10,Net Banking,Pune,Web
TXN108722,C1240,M571,3495.24,10,12,Credit Card,Hyderabad,POS Terminal
TXN108723,C1069,M577,843.58,16,26,UPI,Hyderabad,Android
TXN108724,C1103,M560,3598.33,14,8,UPI,Pune,Web
TXN108725,C1203,M570,1427.99,13,23,UPI,Delhi,POS Terminal
TXN108726,C1052,M506,3314.95,15,7,UPI,Delhi,Web
TXN108727,C1461,M549,2544.52,15,2,UPI,Bengaluru,iOS
TXN108728,C1427,M545,3867.5,21,26,UPI,Pune,iOS
TXN108729,C1374,M571,3486.66,10,12,Debit Card,Delhi,POS Terminal
TXN108730,C1329,M575,2617.08,14,22,Debit Card,Mumbai,Android
TXN108731,C1053,M573,542.98,13,20,UPI,Ahmedabad,iOS
TXN108732,C1275,M513,3018.08,16,11,UPI,Kolkata,Android
TXN108733,C1334,M572,3944.65,13,9,Net Banking,Hyderabad,Web
TXN108734,C1030,M568,2412.97,10,5,Net Banking,Delhi,POS Terminal
TXN108735,C1134,M564,3794.81,12,6,Net Banking,Ahmedabad,iOS
TXN108736,C1057,M564,4632.63,6,7,UPI,Pune,POS Terminal
TXN108737,C1104,M556,3144.31,18,14,Net Banking,Delhi,POS Terminal
TXN108738,C1265,M561,3274.03,17,18,UPI,Delhi,POS Terminal
TXN108739,C1009,M519,2142.91,20,15,Debit Card,Bengaluru,POS Terminal
TXN108740,C1495,M574,2342.98,15,1,Credit Card,Kolkata,POS Terminal
TXN108741,C1252,M525,5293.22,14,16,Debit Card,Pune,Web
TXN108742,C1294,M543,1750.05,15,15,UPI,Kolkata,iOS
TXN108743,C1155,M566,85471.53,5,22,UPI,Ahmedabad,POS Terminal
TXN108744,C1157,M569,3395.76,16,9,Debit Card,Hyderabad,iOS
TXN108745,C1036,M561,1975.63,14,7,Debit Card,Mumbai,iOS
TXN108746,C1118,M544,2142.85,12,12,Net Banking,Pune,Web
TXN108747,C1066,M510,2144.73,12,28,Net Banking,Bengaluru,iOS
TXN108748,C1241,M571,3278.45,12,9,Credit Card,Mumbai,iOS
TXN108749,C1298,M573,2146.29,21,12,Net Banking,Pune,iOS
TXN108750,C1462,M533,3483.78,20,11,Net Banking,Mumbai,Web
TXN108751,C1212,M545,2129.96,11,3,Net Banking,Bengaluru,Android
TXN108752,C1307,M531,53919.94,1,13,Credit Card,Delhi,iOS
TXN108753,C1100,M574,5519.29,16,5,Net Banking,Mumbai,iOS
TXN108754,C1055,M504,4792.07,18,22,Net Banking,Ahmedabad,iOS
TXN108755,C1331,M562,1373.65,13,22,Debit Card,Hyderabad,Android
TXN108756,C1323,M528,2522.15,10,21,Debit Card,Kolkata,Android
TXN108757,C1238,M547,2772.74,10,30,Net Banking,Mumbai,Web
TXN108758,C1392,M515,590.08,15,18,Debit Card,Pune,POS Terminal
TXN108759,C1230,M524,811.53,20,11,UPI,Pune,iOS
TXN108760,C1361,M571,3053.56,14,26,Debit Card,Ahmedabad,POS Terminal
TXN108761,C1380,M528,2012.84,14,3,Credit Card,Pune,Android
TXN108762,C1091,M551,2726.12,18,22,Net Banking,Hyderabad,POS Terminal
TXN108763,C1278,M545,1078.56,6,9,UPI,Pune,Web
TXN108764,C1446,M524,2196.32,14,26,Debit Card,Delhi,Android
TXN108765,C1108,M522,1426.73,17,8,UPI,Delhi,iOS
TXN108766,C1316,M533,549.54,19,24,UPI,Bengaluru,POS Terminal
TXN108767,C1167,M566,2366.95,13,8,Net Banking,Pune,Android
TXN108768,C1299,M533,1331.2,22,13,UPI,Ahmedabad,Android
TXN108769,C1469,M531,3497.45,17,11,Credit Card,Pune,POS Terminal
TXN108770,C1407,M528,994.49,9,6,UPI,Pune,POS Terminal
TXN108771,C1434,M508,6086.89,9,13,Net Banking,Pune,POS Terminal
TXN108772,C1441,M565,1547.95,12,28,Credit Card,Delhi,Android
TXN108773,C1217,M556,4653.24,11,11,Credit Card,Mumbai,iOS
TXN108774,C1221,M538,4876.29,16,14,Credit Card,Chennai,Android
TXN108775,C1160,M506,2815.89,16,14,Credit Card,Chennai,iOS
TXN108776,C1015,M568,3248.25,12,19,UPI,Chennai,POS Terminal
TXN108777,C1277,M507,1115.83,14,5,Debit Card,Bengaluru,POS Terminal
TXN108778,C1496,M517,3732.89,14,15,Debit Card,Hyderabad,Web
TXN108779,C1056,M548,2443.25,18,13,Debit Card,Pune,iOS
TXN108780,C1061,M515,2711.27,18,24,Debit Card,Ahmedabad,POS Terminal
TXN108781,C1497,M520,2641.75,15,16,Debit Card,Chennai,iOS
TXN108782,C1362,M509,5160.42,18,29,Net Banking,Pune,iOS
TXN108783,C1465,M503,2003.55,13,19,Debit Card,Kolkata,iOS
TXN108784,C1326,M543,3771.24,18,17,Net Banking,Hyderabad,iOS
TXN108785,C1241,M507,3524.96,17,28,Debit Card,Mumbai,Android
TXN108786,C1089,M554,6475.33,12,30,Debit Card,Pune,Web
TXN108787,C1071,M518,2087.64,15,16,Credit Card,Pune,iOS
TXN108788,C1325,M563,3492.33,20,29,UPI,Bengaluru,iOS
TXN108789,C1029,M539,2474.76,17,14,Credit Card,Ahmedabad,Web
TXN108790,C1358,M550,2951.47,12,17,Debit Card,Hyderabad,POS Terminal
TXN108791,C1406,M508,1321.26,15,7,Net Banking,Mumbai,iOS
TXN108792,C1287,M529,5377.95,16,6,Debit Card,Mumbai,POS Terminal
TXN108793,C1085,M555,3412.79,13,5,Debit Card,Ahmedabad,Android
TXN108794,C1233,M543,1658.91,17,24,UPI,Chennai,Web
TXN108795,C1234,M558,1557.85,14,24,Credit Card,Bengaluru,Android
TXN108796,C1312,M514,1126.46,23,27,UPI,Mumbai,POS Terminal
TXN108797,C1364,M567,2117.26,17,1,Credit Card,Chennai,Web
TXN108798,C1264,M569,28254.53,5,16,Credit Card,Chennai,Android
TXN108799,C1286,M560,2867.06,18,23,Debit Card,Ahmedabad,POS Terminal
TXN108800,C1326,M579,4717.54,14,14,Credit Card,Hyderabad,POS Terminal
TXN108801,C1392,M522,888.05,10,27,Credit Card,Pune,Web
TXN108802,C1268,M576,1174.59,16,2,UPI,Delhi,Web
TXN108803,C1185,M546,2335.49,13,29,Credit Card,Hyderabad,POS Terminal
TXN108804,C1130,M516,1392.17,7,4,UPI,Ahmedabad,POS Terminal
TXN108805,C1290,M556,1503.65,14,1,Credit Card,Chennai,Android
TXN108806,C1480,M553,2633.91,17,2,UPI,Chennai,Android
TXN108807,C1276,M551,1723.02,15,29,Debit Card,Mumbai,POS Terminal
TXN108808,C1319,M521,2583.85,12,26,Credit Card,Chennai,iOS
TXN108809,C1350,M538,2147.09,9,9,UPI,Ahmedabad,Web
TXN108810,C1179,M512,7252.78,19,28,UPI,Delhi,Web
TXN108811,C1289,M577,3895.47,16,1,Debit Card,Pune,Web
TXN108812,C1479,M565,3054.47,19,23,Debit Card,Delhi,POS Terminal
TXN108813,C1376,M551,1201.01,16,20,UPI,Ahmedabad,Android
TXN108814,C1162,M513,1119.18,13,23,UPI,Bengaluru,Android
TXN108815,C1270,M572,5947.59,18,16,UPI,Hyderabad,Web
TXN108816,C1375,M573,1016.87,12,14,Credit Card,Delhi,iOS
TXN108817,C1095,M562,3962.42,18,23,Credit Card,Pune,Web
TXN108818,C1261,M570,3373.58,15,27,UPI,Chennai,Web
TXN108819,C1364,M527,1221.73,10,13,Debit Card,Chennai,Web
TXN108820,C1468,M545,3359.16,17,26,Debit Card,Kolkata,iOS
TXN108821,C1352,M527,4424.99,10,19,Net Banking,Chennai,Web
TXN108822,C1287,M501,4426.44,13,15,Net Banking,Mumbai,Android
TXN108823,C1435,M516,3083.42,12,29,Debit Card,Hyderabad,iOS
TXN108824,C1082,M558,2113.77,17,18,Credit Card,Bengaluru,iOS
TXN108825,C1224,M551,1779.85,10,3,Debit Card,Delhi,Android
TXN108826,C1411,M503,2942.41,8,15,Debit Card,Hyderabad,POS Terminal
TXN108827,C1222,M576,2121.48,10,15,UPI,Pune,iOS
TXN108828,C1468,M502,3023.36,15,5,Debit Card,Kolkata,iOS
TXN108829,C1117,M536,1671.0,6,13,Net Banking,Bengaluru,iOS
TXN108830,C1481,M523,2350.23,11,24,Credit Card,Delhi,POS Terminal
TXN108831,C1191,M571,2195.77,11,27,Net Banking,Pune,Web
TXN108832,C1078,M534,1809.56,19,25,Credit Card,Bengaluru,POS Terminal
TXN108833,C1077,M501,2541.88,13,20,Net Banking,Pune,Android
TXN108834,C1146,M532,905.01,17,16,UPI,Mumbai,Android
TXN108835,C1106,M575,1470.8,12,22,UPI,Delhi,Android
TXN108836,C1381,M576,2080.93,17,20,Credit Card,Pune,iOS
TXN108837,C1270,M509,6715.79,21,15,UPI,Hyderabad,Web
TXN108838,C1389,M561,1837.64,18,30,Credit Card,Kolkata,Web
TXN108839,C1243,M542,4609.97,14,30,Debit Card,Chennai,iOS
TXN108840,C1072,M568,1336.01,15,14,Credit Card,Delhi,Web
TXN108841,C1356,M558,1164.45,10,9,Net Banking,Mumbai,POS Terminal
TXN108842,C1467,M508,1485.67,15,21,Credit Card,Kolkata,Android
TXN108843,C1353,M576,2787.38,14,18,Debit Card,Kolkata,Android
TXN108844,C1421,M559,1981.91,14,17,Debit Card,Pune,iOS
TXN108845,C1025,M562,2478.51,6,5,Debit Card,Chennai,iOS
TXN108846,C1209,M551,6073.51,9,15,UPI,Bengaluru,iOS
TXN108847,C1091,M522,3022.59,13,24,UPI,Hyderabad,iOS
TXN108848,C1124,M529,3728.09,15,11,Net Banking,Mumbai,Android
TXN108849,C1434,M542,5033.52,15,27,UPI,Pune,iOS
TXN108850,C1072,M567,947.36,14,30,Credit Card,Delhi,Android
TXN108851,C1479,M520,1805.46,11,29,Debit Card,Delhi,Web
TXN108852,C1122,M542,2798.08,16,22,UPI,Pune,POS Terminal
TXN108853,C1308,M572,1383.43,17,27,UPI,Hyderabad,Web
TXN108854,C1183,M506,903.45,15,12,Net Banking,Pune,POS Terminal
TXN108855,C1186,M515,1677.18,21,7,UPI,Mumbai,iOS
TXN108856,C1197,M522,962.14,15,25,UPI,Ahmedabad,Android
TXN108857,C1077,M557,2469.94,12,20,Debit Card,Pune,POS Terminal
TXN108858,C1347,M530,4296.95,16,21,Net Banking,Pune,Android
TXN108859,C1185,M568,2611.03,18,9,Debit Card,Hyderabad,Web
TXN108860,C1343,M505,2040.61,15,3,UPI,Hyderabad,iOS
TXN108861,C1252,M564,3019.23,8,17,Credit Card,Pune,iOS
TXN108862,C1012,M558,1597.93,15,24,Debit Card,Ahmedabad,POS Terminal
TXN108863,C1298,M527,1859.44,20,9,Credit Card,Mumbai,Web
TXN108864,C1075,M517,2360.02,18,11,Credit Card,Mumbai,iOS
TXN108865,C1050,M576,5758.55,11,14,Debit Card,Delhi,Web
TXN108866,C1274,M509,1386.83,17,26,Net Banking,Mumbai,Web
TXN108867,C1148,M506,3183.52,19,27,Credit Card,Pune,Android
TXN108868,C1218,M536,536.71,10,28,Debit Card,Pune,Web
TXN108869,C1121,M544,4606.2,18,30,UPI,Mumbai,Web
TXN108870,C1210,M515,4444.05,19,10,Debit Card,Delhi,Web
TXN108871,C1279,M513,4586.83,18,4,UPI,Hyderabad,Web
TXN108872,C1025,M510,2731.76,14,16,Net Banking,Chennai,iOS
TXN108873,C1172,M533,2534.02,14,16,Credit Card,Kolkata,Android
TXN108874,C1155,M559,4581.44,11,29,Net Banking,Mumbai,POS Terminal
TXN108875,C1237,M512,882.29,15,12,Net Banking,Pune,Android
TXN108876,C1375,M538,1114.88,21,6,Credit Card,Delhi,iOS
TXN108877,C1081,M543,2364.38,10,7,UPI,Hyderabad,iOS
TXN108878,C1491,M527,7124.62,18,23,Debit Card,Mumbai,POS Terminal
TXN108879,C1355,M539,2013.68,17,8,UPI,Mumbai,iOS
TXN108880,C1489,M515,3120.76,14,6,Credit Card,Delhi,iOS
TXN108881,C1412,M549,4479.3,20,7,UPI,Mumbai,Android
TXN108882,C1272,M527,1537.18,16,30,UPI,Pune,Android
TXN108883,C1067,M567,864.44,10,9,UPI,Ahmedabad,Android
TXN108884,C1043,M559,5044.0,14,16,Credit Card,Chennai,POS Terminal
TXN108885,C1492,M511,1180.09,9,22,Net Banking,Chennai,Android
TXN108886,C1060,M515,2951.8,15,30,Debit Card,Ahmedabad,POS Terminal
TXN108887,C1122,M552,4087.7,20,13,Net Banking,Pune,iOS
TXN108888,C1348,M553,1687.25,12,15,Debit Card,Mumbai,POS Terminal
TXN108889,C1195,M548,4532.32,15,18,Credit Card,Kolkata,POS Terminal
TXN108890,C1329,M535,2182.43,13,4,Credit Card,Ahmedabad,Web
TXN108891,C1408,M561,4503.94,10,5,UPI,Ahmedabad,Web
TXN108892,C1478,M525,2964.46,17,8,Debit Card,Delhi,iOS
TXN108893,C1322,M555,518.54,16,4,Net Banking,Ahmedabad,iOS
TXN108894,C1110,M521,2879.79,14,17,Debit Card,Mumbai,Android
